datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count,con_feature,cheat_feature_simple,cheat_feature_robust
4/13/2012 3:00,2,0,1,1,13.94,16.665,61,11.0014,3,8,11,1,,8
4/13/2012 4:00,2,0,1,2,13.94,16.665,53,8.9981,1,4,5,1,5,5
4/13/2012 5:00,2,0,1,2,13.94,16.665,53,11.0014,2,19,21,1,,
4/13/2012 6:00,2,0,1,1,,15.91,57,11.0014,0,84,84,1,,
4/13/2012 7:00,2,0,1,1,13.94,15.91,61,15.0013,13,283,296,1,296,
4/13/2012 8:00,2,0,1,1,15.58,19.695,46,11.0014,24,539,563,1,563,
4/13/2012 9:00,2,0,1,1,17.22,21.21,41,11.0014,36,294,330,1,330,
4/13/2012 10:00,2,0,1,1,18.04,21.97,38,12.998,59,133,192,1,,
4/13/2012 11:00,2,0,1,1,18.86,22.725,36,8.9981,75,158,233,1,233,
4/13/2012 12:00,2,0,1,1,20.5,24.24,31,,104,218,322,1,322,
4/13/2012 13:00,2,0,1,1,21.32,25,27,19.0012,112,246,358,1,358,
4/13/2012 14:00,2,0,1,1,21.32,25,27,,125,223,348,1,348,
4/13/2012 15:00,2,0,1,1,22.14,25.76,28,16.9979,115,237,352,1,352,
4/13/2012 16:00,2,0,1,1,22.96,26.515,26,16.9979,113,350,463,1,463,
4/13/2012 17:00,2,0,1,1,22.96,26.515,24,11.0014,117,621,738,1,738,
4/13/2012 18:00,2,0,1,1,22.14,25.76,26,8.9981,107,564,671,1,671,
4/13/2012 19:00,2,0,1,1,22.14,25.76,24,11.0014,75,352,427,1,427,
4/13/2012 20:00,2,0,1,1,20.5,24.24,29,8.9981,44,242,286,1,286,
4/13/2012 21:00,2,0,1,1,20.5,24.24,36,,36,153,189,1,,
4/13/2012 22:00,2,0,1,1,18.04,21.97,62,7.0015,34,181,215,1,215,
4/13/2012 23:00,2,0,1,1,17.22,21.21,62,6.0032,35,163,198,1,,
4/14/2012 0:00,2,0,0,1,16.4,20.455,58,8.9981,11,85,96,1,,
4/14/2012 1:00,2,0,0,1,16.4,20.455,58,8.9981,10,60,70,1,,
4/14/2012 2:00,2,0,0,1,15.58,19.695,66,8.9981,3,53,56,1,,
4/14/2012 3:00,2,0,0,1,14.76,18.18,66,6.0032,6,26,32,1,,
4/14/2012 4:00,2,0,0,1,14.76,18.18,71,7.0015,5,9,14,1,,9
4/14/2012 5:00,2,0,0,1,14.76,18.18,66,7.0015,2,5,7,1,7,7
4/14/2012 6:00,2,0,0,1,13.94,16.665,76,11.0014,2,19,21,1,,
4/14/2012 7:00,2,0,0,1,14.76,18.18,71,7.0015,8,56,64,1,,
4/14/2012 8:00,2,0,0,1,14.76,17.425,71,8.9981,24,136,160,1,,
4/14/2012 9:00,2,0,0,1,17.22,21.21,54,8.9981,59,206,265,1,265,
4/14/2012 10:00,2,0,0,1,18.86,22.725,51,11.0014,139,267,406,1,406,
4/14/2012 11:00,2,0,0,1,21.32,25,45,12.998,207,357,564,1,564,
4/14/2012 12:00,2,0,0,1,23.78,27.275,35,16.9979,274,404,678,1,678,
4/14/2012 13:00,2,0,0,1,25.42,31.06,33,19.9995,308,370,678,1,678,
4/14/2012 14:00,2,0,0,2,26.24,31.06,27,30.0026,288,372,660,1,660,
4/14/2012 15:00,2,0,0,2,26.24,31.06,27,23.9994,311,347,658,1,658,
4/14/2012 16:00,2,0,0,2,26.24,31.06,27,23.9994,253,329,582,1,582,
4/14/2012 17:00,2,0,0,2,25.42,31.06,33,16.9979,251,309,560,1,560,
4/14/2012 18:00,2,0,0,2,25.42,31.06,35,15.0013,197,284,481,1,481,
4/14/2012 19:00,2,0,0,2,24.6,31.06,40,11.0014,163,296,459,1,459,
4/14/2012 20:00,2,0,0,2,22.96,26.515,46,8.9981,112,209,321,1,321,
4/14/2012 21:00,2,0,0,2,22.96,26.515,43,8.9981,53,167,220,1,220,
4/14/2012 22:00,2,0,0,2,22.14,25.76,52,11.0014,64,148,212,1,212,
4/14/2012 23:00,2,0,0,2,22.14,25.76,56,12.998,45,151,196,1,,
4/15/2012 0:00,2,0,0,2,22.14,25.76,56,12.998,30,94,124,1,,
4/15/2012 1:00,2,0,0,2,22.14,25.76,56,11.0014,17,89,106,1,,
4/15/2012 2:00,2,0,0,2,22.14,25.76,56,7.0015,20,54,74,1,,
4/15/2012 3:00,2,0,0,2,21.32,25,59,8.9981,18,27,45,1,,
4/15/2012 4:00,2,0,0,2,22.14,25.76,52,,2,10,12,1,,10
4/15/2012 5:00,2,0,0,1,20.5,24.24,,11.0014,4,6,10,1,10,10
4/15/2012 6:00,2,0,0,1,20.5,24.24,63,8.9981,5,11,16,1,,
4/15/2012 7:00,2,0,0,1,20.5,24.24,63,7.0015,16,30,46,1,,
4/15/2012 8:00,2,0,0,1,21.32,25,59,,33,64,97,1,,
4/15/2012 9:00,2,0,0,1,22.14,25.76,56,15.0013,97,154,251,1,251,
4/15/2012 10:00,2,0,0,1,23.78,27.275,53,15.0013,186,235,421,1,421,
4/15/2012 11:00,2,0,0,1,25.42,31.06,46,19.9995,227,301,528,1,528,
4/15/2012 12:00,2,0,0,1,26.24,31.06,44,19.0012,275,360,635,1,635,
4/15/2012 13:00,2,0,0,1,27.06,31.06,44,19.0012,298,383,681,1,681,
4/15/2012 14:00,2,0,0,1,28.7,31.82,39,19.0012,282,346,628,1,628,
4/15/2012 15:00,2,0,0,1,28.7,31.82,39,26.0027,266,351,617,1,617,
4/15/2012 16:00,2,0,0,1,29.52,32.575,39,23.9994,286,330,616,1,616,
4/15/2012 17:00,2,0,0,1,28.7,31.82,42,22.0028,262,361,623,1,623,
4/15/2012 18:00,2,0,0,1,28.7,31.82,42,16.9979,184,295,479,1,479,
4/15/2012 19:00,2,0,0,1,28.7,31.82,42,16.9979,114,265,379,1,379,
4/15/2012 20:00,2,0,0,1,26.24,31.06,50,15.0013,86,205,291,1,291,
4/15/2012 21:00,2,0,0,1,25.42,31.06,57,16.9979,76,153,229,1,229,
4/15/2012 22:00,2,0,0,1,27.88,31.82,44,23.9994,37,97,134,1,,97
4/15/2012 23:00,2,0,0,1,27.06,31.06,50,26.0027,25,65,90,1,,
4/16/2012 0:00,2,1,0,1,26.24,31.06,53,22.0028,15,26,41,1,,
4/16/2012 1:00,2,1,0,1,25.42,30.305,61,23.9994,7,21,28,1,,
4/16/2012 2:00,2,1,0,1,24.6,30.305,64,16.9979,5,9,14,1,,9
4/16/2012 3:00,2,1,0,1,23.78,27.275,68,12.998,3,5,8,1,8,8
4/16/2012 4:00,2,1,0,1,,25.76,77,15.0013,0,6,6,1,6,6
4/16/2012 5:00,2,1,0,1,22.14,25.76,77,15.0013,4,34,38,1,,
4/16/2012 6:00,2,1,0,1,21.32,25,83,11.0014,10,123,133,1,,123
4/16/2012 7:00,2,1,0,1,21.32,25,83,8.9981,20,367,387,1,387,
4/16/2012 8:00,2,1,0,2,22.96,26.515,83,11.0014,48,549,597,1,597,
4/16/2012 9:00,2,1,0,1,25.42,30.305,69,15.0013,59,238,297,1,297,
4/16/2012 10:00,2,1,0,1,25.42,30.305,69,16.9979,75,149,224,1,224,
4/16/2012 11:00,2,1,0,1,26.24,30.305,65,16.9979,115,136,251,1,251,
4/16/2012 12:00,2,1,0,1,27.88,31.82,57,16.9979,75,196,271,1,271,
4/16/2012 13:00,2,1,0,1,30.34,33.335,45,19.9995,79,184,263,1,263,
4/16/2012 14:00,2,1,0,1,31.16,34.09,45,22.0028,105,183,288,1,288,
4/16/2012 15:00,2,1,0,1,32.8,34.85,33,30.0026,81,194,275,1,275,
4/16/2012 16:00,2,1,0,1,32.8,34.85,33,31.0009,92,266,358,1,358,
4/16/2012 17:00,2,1,0,1,32.8,34.85,33,26.0027,111,601,712,1,712,
4/16/2012 18:00,2,1,0,1,32.8,34.85,31,26.0027,87,589,676,1,676,
4/16/2012 19:00,2,1,0,1,31.16,33.335,35,26.0027,61,461,522,1,522,
4/16/2012 20:00,2,1,0,1,30.34,32.575,37,19.9995,48,327,375,1,375,
4/16/2012 21:00,2,1,0,1,27.88,31.82,51,16.9979,39,232,271,1,271,
4/16/2012 22:00,2,1,0,1,27.88,31.82,51,16.9979,35,179,214,1,214,
4/16/2012 23:00,2,1,0,1,28.7,31.82,45,19.9995,24,97,121,1,,
4/17/2012 0:00,2,0,1,1,27.06,31.06,54,12.998,10,33,43,1,,
4/17/2012 1:00,2,0,1,1,26.24,31.06,57,11.0014,6,5,11,1,,5
4/17/2012 2:00,2,0,1,1,22.96,26.515,83,7.0015,1,3,4,1,4,4
4/17/2012 3:00,2,0,1,1,,26.515,83,6.0032,0,6,6,1,6,6
4/17/2012 4:00,2,0,1,1,27.06,31.06,44,15.0013,3,6,9,1,,6
4/17/2012 5:00,2,0,1,1,24.6,31.06,53,16.9979,1,29,30,1,,
4/17/2012 6:00,2,0,1,1,24.6,31.06,46,16.9979,8,136,144,1,,
4/17/2012 7:00,2,0,1,1,24.6,31.06,43,16.9979,18,443,461,1,461,
4/17/2012 8:00,2,0,1,1,24.6,31.06,43,15.0013,42,631,673,1,673,
4/17/2012 9:00,2,0,1,1,24.6,31.06,38,32.9975,71,329,400,1,400,
4/17/2012 10:00,2,0,1,1,24.6,31.06,38,27.9993,52,165,217,1,217,
4/17/2012 11:00,2,0,1,1,24.6,31.06,33,27.9993,65,174,239,1,239,
4/17/2012 12:00,2,0,1,1,24.6,31.06,33,23.9994,65,179,244,1,244,
4/17/2012 13:00,2,0,1,1,25.42,31.06,29,16.9979,52,187,239,1,239,
4/17/2012 14:00,2,0,1,1,26.24,31.06,27,19.0012,59,198,257,1,257,
4/17/2012 15:00,2,0,1,1,27.06,31.06,24,22.0028,91,217,308,1,308,
4/17/2012 16:00,2,0,1,1,27.88,31.06,22,23.9994,50,320,370,1,370,
4/17/2012 17:00,2,0,1,1,26.24,30.305,25,19.9995,108,673,781,1,781,
4/17/2012 18:00,2,0,1,1,26.24,30.305,25,19.0012,105,670,775,1,775,
4/17/2012 19:00,2,0,1,1,24.6,30.305,26,16.9979,73,464,537,1,537,
4/17/2012 20:00,2,0,1,1,24.6,30.305,23,19.0012,44,358,402,1,402,
4/17/2012 21:00,2,0,1,1,22.96,26.515,26,19.9995,37,260,297,1,297,
4/17/2012 22:00,2,0,1,1,22.14,25.76,30,16.9979,18,144,162,1,,
4/17/2012 23:00,2,0,1,1,22.14,25.76,32,15.0013,10,72,82,1,,
4/18/2012 0:00,2,0,1,1,22.14,25.76,32,11.0014,3,35,38,1,,
4/18/2012 1:00,2,0,1,1,21.32,25,34,12.998,1,13,14,1,,13
4/18/2012 2:00,2,0,1,2,20.5,24.24,42,12.998,1,8,9,1,,8
4/18/2012 3:00,2,0,1,2,,24.24,42,15.0013,0,6,6,1,6,6
4/18/2012 4:00,2,0,1,2,,24.24,42,19.0012,0,7,7,1,7,7
4/18/2012 5:00,2,0,1,2,,24.24,39,19.0012,0,34,34,1,,34
4/18/2012 6:00,2,0,1,2,20.5,24.24,39,19.0012,6,128,134,1,,128
4/18/2012 7:00,2,0,1,2,20.5,24.24,39,12.998,10,408,418,1,418,
4/18/2012 8:00,2,0,1,3,20.5,24.24,39,12.998,25,551,576,1,576,
4/18/2012 9:00,2,0,1,3,19.68,23.485,44,19.9995,20,245,265,1,265,
4/18/2012 10:00,2,0,1,3,19.68,23.485,47,15.0013,31,116,147,1,,
4/18/2012 11:00,2,0,1,3,18.86,22.725,47,16.9979,14,105,119,1,,
4/18/2012 12:00,2,0,1,3,18.86,22.725,51,7.0015,15,95,110,1,,
4/18/2012 13:00,2,0,1,3,18.86,22.725,59,,13,51,64,1,,
4/18/2012 14:00,2,0,1,3,18.04,21.97,72,7.0015,8,43,51,1,,
4/18/2012 15:00,2,0,1,3,17.22,21.21,77,12.998,10,88,98,1,,
4/18/2012 16:00,2,0,1,2,17.22,21.21,77,15.0013,36,199,235,1,235,
4/18/2012 17:00,2,0,1,2,17.22,21.21,77,12.998,46,442,488,1,488,
4/18/2012 18:00,2,0,1,2,17.22,21.21,77,,27,478,505,1,505,
4/18/2012 19:00,2,0,1,2,17.22,21.21,77,8.9981,26,342,368,1,368,
4/18/2012 20:00,2,0,1,2,17.22,21.21,77,7.0015,8,252,260,1,260,
4/18/2012 21:00,2,0,1,2,17.22,21.21,82,6.0032,24,165,189,1,,
4/18/2012 22:00,2,0,1,2,17.22,21.21,77,6.0032,9,153,162,1,,
4/18/2012 23:00,2,0,1,2,17.22,21.21,77,,14,56,70,1,,
4/19/2012 0:00,2,0,1,3,17.22,21.21,77,,5,20,25,1,,20
4/19/2012 1:00,2,0,1,3,17.22,21.21,77,7.0015,2,11,13,1,,
4/19/2012 2:00,2,0,1,2,17.22,21.21,77,,2,4,6,1,6,6
4/19/2012 3:00,2,0,1,2,17.22,21.21,77,,1,3,4,1,4,4
4/19/2012 4:00,2,0,1,2,,21.21,71,,0,4,4,1,4,4
4/19/2012 5:00,2,0,1,1,,20.455,82,,0,30,30,1,,
4/19/2012 6:00,2,0,1,2,16.4,20.455,82,7.0015,4,116,120,1,,
4/19/2012 7:00,2,0,1,2,16.4,20.455,82,8.9981,15,391,406,1,406,
4/19/2012 8:00,2,0,1,2,17.22,21.21,82,7.0015,26,651,677,1,677,
4/19/2012 9:00,2,0,1,2,18.86,22.725,72,,31,270,301,1,301,
4/19/2012 10:00,2,0,1,1,19.68,23.485,63,6.0032,46,143,189,1,,
4/19/2012 11:00,2,0,1,1,21.32,25,48,,46,183,229,1,229,
4/19/2012 12:00,2,0,1,1,22.14,25.76,49,,51,213,264,1,264,
4/19/2012 13:00,2,0,1,1,22.96,26.515,46,,52,186,238,1,238,
4/19/2012 14:00,2,0,1,1,23.78,27.275,43,,54,183,237,1,237,
4/19/2012 15:00,2,0,1,1,24.6,31.06,43,,66,196,262,1,262,
4/19/2012 16:00,2,0,1,1,25.42,31.06,41,7.0015,63,324,387,1,387,
4/19/2012 17:00,2,0,1,1,24.6,31.06,43,6.0032,85,663,748,1,748,
4/19/2012 18:00,2,0,1,1,24.6,31.06,43,6.0032,99,677,776,1,776,
4/19/2012 19:00,2,0,1,1,23.78,27.275,46,8.9981,70,516,586,1,586,
4/19/2012 20:00,2,0,1,1,22.96,26.515,49,15.0013,52,352,404,1,404,
4/19/2012 21:00,2,0,1,1,21.32,25,55,7.0015,27,240,267,1,267,
4/19/2012 22:00,2,0,1,1,21.32,25,59,12.998,29,219,248,1,248,
4/19/2012 23:00,2,0,1,1,20.5,24.24,63,7.0015,20,124,144,1,,
5/1/2012 0:00,2,0,1,2,20.5,24.24,59,12.998,7,28,35,1,,
5/1/2012 1:00,2,0,1,2,,24.24,63,8.9981,0,21,21,1,,
5/1/2012 2:00,2,0,1,2,20.5,24.24,72,6.0032,1,7,8,1,8,8
5/1/2012 3:00,2,0,1,2,20.5,24.24,77,,1,2,3,1,3,3
5/1/2012 4:00,2,0,1,2,21.32,25,72,6.0032,1,7,8,1,8,8
5/1/2012 5:00,2,0,1,2,,25,72,6.0032,0,17,17,1,,
5/1/2012 6:00,2,0,1,3,21.32,25,77,7.0015,2,24,26,1,,24
5/1/2012 7:00,2,0,1,2,20.5,24.24,94,16.9979,8,161,169,1,,
5/1/2012 8:00,2,0,1,2,21.32,25,94,19.0012,19,538,557,1,557,
5/1/2012 9:00,2,0,1,2,22.14,25.76,88,12.998,18,331,349,1,349,
5/1/2012 10:00,2,0,1,1,25.42,29.545,78,16.9979,30,144,174,1,,
5/1/2012 11:00,2,0,1,2,27.06,31.06,65,19.0012,50,179,229,1,229,
5/1/2012 12:00,2,0,1,2,28.7,32.575,58,15.0013,41,228,269,1,269,
5/1/2012 13:00,2,0,1,2,29.52,33.335,51,15.0013,41,208,249,1,249,
5/1/2012 14:00,2,0,1,2,30.34,33.335,48,16.9979,37,167,204,1,204,
5/1/2012 15:00,2,0,1,2,30.34,33.335,45,15.0013,48,186,234,1,234,
5/1/2012 16:00,2,0,1,1,30.34,33.335,45,12.998,41,313,354,1,354,
5/1/2012 17:00,2,0,1,1,30.34,33.335,48,6.0032,65,616,681,1,681,
5/1/2012 18:00,2,0,1,1,28.7,32.575,54,8.9981,81,662,743,1,743,
5/1/2012 19:00,2,0,1,1,28.7,32.575,54,8.9981,58,429,487,1,487,
5/1/2012 20:00,2,0,1,1,27.06,31.06,61,11.0014,36,299,335,1,335,
5/1/2012 21:00,2,0,1,1,26.24,30.305,65,8.9981,31,251,282,1,282,
5/1/2012 22:00,2,0,1,1,26.24,30.305,65,,21,190,211,1,211,
5/1/2012 23:00,2,0,1,1,24.6,28.79,78,,16,79,95,1,,
5/2/2012 0:00,2,0,1,1,24.6,28.79,78,7.0015,4,43,47,1,,
5/2/2012 1:00,2,0,1,1,22.96,26.515,83,,8,7,15,1,,7
5/2/2012 2:00,2,0,1,1,22.96,26.515,83,,7,9,16,1,,
5/2/2012 3:00,2,0,1,1,,26.515,83,6.0032,0,6,6,1,6,6
5/2/2012 4:00,2,0,1,1,22.14,25.76,88,,2,2,4,1,4,4
5/2/2012 5:00,2,0,1,1,22.14,25.76,90,8.9981,2,31,33,1,,31
5/2/2012 6:00,2,0,1,3,22.96,26.515,84,,3,117,120,1,,
5/2/2012 7:00,2,0,1,2,22.14,25.76,88,12.998,14,344,358,1,358,
5/2/2012 8:00,2,0,1,2,22.96,26.515,88,,26,640,666,1,666,
5/2/2012 9:00,2,0,1,2,22.96,26.515,88,,26,289,315,1,315,
5/2/2012 10:00,2,0,1,2,23.78,27.275,83,7.0015,28,147,175,1,,
5/2/2012 11:00,2,0,1,2,23.78,27.275,81,8.9981,39,145,184,1,,
5/2/2012 12:00,2,0,1,2,23.78,27.275,83,15.0013,35,210,245,1,245,
5/2/2012 13:00,2,0,1,2,23.78,27.275,78,12.998,49,179,228,1,228,
5/2/2012 14:00,2,0,1,1,25.42,30.305,69,6.0032,51,189,240,1,240,
5/2/2012 15:00,2,0,1,1,26.24,30.305,65,12.998,52,204,256,1,256,
5/2/2012 16:00,2,0,1,1,26.24,30.305,65,11.0014,54,313,367,1,367,
5/2/2012 17:00,2,0,1,1,24.6,29.545,73,16.9979,70,659,729,1,729,
5/2/2012 18:00,2,0,1,1,22.96,26.515,73,15.0013,43,770,813,1,813,
5/2/2012 19:00,2,0,1,1,22.14,25.76,77,16.9979,43,461,504,1,504,
5/2/2012 20:00,2,0,1,1,21.32,25,77,16.9979,42,296,338,1,338,
5/2/2012 21:00,2,0,1,1,21.32,25,77,15.0013,21,218,239,1,239,
5/2/2012 22:00,2,0,1,1,20.5,24.24,82,15.0013,27,146,173,1,,
5/2/2012 23:00,2,0,1,2,20.5,24.24,77,16.9979,21,77,98,1,,
5/3/2012 0:00,2,0,1,2,19.68,23.485,82,15.0013,15,75,90,1,,
5/3/2012 1:00,2,0,1,2,18.86,22.725,88,7.0015,9,15,24,1,,
5/3/2012 2:00,2,0,1,2,18.86,22.725,88,8.9981,4,13,17,1,,
5/3/2012 3:00,2,0,1,2,18.86,22.725,88,,2,4,6,1,6,6
5/3/2012 4:00,2,0,1,2,,22.725,88,16.9979,0,2,2,1,2,2
5/3/2012 5:00,2,0,1,2,18.86,22.725,88,16.9979,1,20,21,1,,
5/3/2012 6:00,2,0,1,2,18.86,22.725,88,11.0014,8,128,136,1,,128
5/3/2012 7:00,2,0,1,3,18.04,21.97,94,7.0015,8,376,384,1,384,
5/3/2012 8:00,2,0,1,3,18.86,22.725,88,12.998,19,608,627,1,627,
5/3/2012 9:00,2,0,1,2,19.68,23.485,88,7.0015,25,279,304,1,304,
5/3/2012 10:00,2,0,1,2,21.32,25,77,,36,132,168,1,,
5/3/2012 11:00,2,0,1,1,22.14,25.76,77,,34,167,201,1,201,
5/3/2012 12:00,2,0,1,1,22.96,26.515,73,8.9981,64,237,301,1,301,
5/3/2012 13:00,2,0,1,1,24.6,29.545,69,12.998,48,217,265,1,265,
5/3/2012 14:00,2,0,1,1,26.24,30.305,65,12.998,33,171,204,1,204,
5/3/2012 15:00,2,0,1,1,27.06,31.06,61,12.998,63,220,283,1,283,
5/3/2012 16:00,2,0,1,1,27.88,31.82,57,11.0014,45,325,370,1,370,
5/3/2012 17:00,2,0,1,1,29.52,33.335,54,8.9981,87,617,704,1,704,
5/3/2012 18:00,2,0,1,1,29.52,33.335,58,8.9981,64,642,706,1,706,
5/3/2012 19:00,2,0,1,1,28.7,32.575,61,12.998,55,467,522,1,522,
5/3/2012 20:00,2,0,1,1,26.24,30.305,73,12.998,52,368,420,1,420,
5/3/2012 21:00,2,0,1,1,25.42,29.545,78,8.9981,42,257,299,1,299,
5/3/2012 22:00,2,0,1,1,25.42,29.545,78,,29,217,246,1,246,
5/3/2012 23:00,2,0,1,1,24.6,28.03,83,,21,100,121,1,,
5/4/2012 0:00,2,0,1,1,24.6,28.79,78,22.0028,19,70,89,1,,
5/4/2012 1:00,2,0,1,1,24.6,28.79,78,7.0015,15,33,48,1,,
5/4/2012 2:00,2,0,1,1,,27.275,83,8.9981,0,11,11,1,,11
5/4/2012 3:00,2,0,1,1,,26.515,88,15.0013,0,14,14,1,,14
5/4/2012 4:00,2,0,1,1,,26.515,88,12.998,0,4,4,1,4,4
5/4/2012 5:00,2,0,1,1,,26.515,88,12.998,0,24,24,1,,
5/4/2012 6:00,2,0,1,1,22.14,25.76,94,7.0015,8,127,135,1,,127
5/4/2012 7:00,2,0,1,1,22.96,26.515,88,,9,347,356,1,356,
5/4/2012 8:00,2,0,1,1,22.96,26.515,88,,34,584,618,1,618,
5/4/2012 9:00,2,0,1,1,24.6,28.79,78,,32,262,294,1,294,
5/4/2012 10:00,2,0,1,2,25.42,29.545,73,8.9981,45,154,199,1,,
5/4/2012 11:00,2,0,1,2,28.7,32.575,61,,77,181,258,1,258,
5/4/2012 12:00,2,0,1,3,25.42,29.545,78,23.9994,46,125,171,1,,
5/4/2012 13:00,2,0,1,2,26.24,30.305,73,,71,207,278,1,278,
5/4/2012 14:00,2,0,1,2,27.06,31.06,74,19.0012,83,159,242,1,242,
5/4/2012 15:00,2,0,1,2,29.52,34.09,62,7.0015,103,240,343,1,343,
5/4/2012 16:00,2,0,1,1,31.16,34.09,48,11.0014,82,358,440,1,440,
5/4/2012 17:00,2,0,1,1,28.7,32.575,54,31.0009,96,547,643,1,643,
5/4/2012 18:00,2,0,1,1,28.7,32.575,54,31.0009,77,564,641,1,641,
5/4/2012 19:00,2,0,1,1,28.7,32.575,51,8.9981,64,388,452,1,452,
5/4/2012 20:00,2,0,1,1,27.88,31.82,51,7.0015,58,255,313,1,313,
5/4/2012 21:00,2,0,1,1,26.24,30.305,69,12.998,49,186,235,1,235,
5/4/2012 22:00,2,0,1,1,24.6,28.03,83,8.9981,50,182,232,1,232,
5/4/2012 23:00,2,0,1,1,24.6,28.03,83,6.0032,51,205,256,1,256,
5/5/2012 0:00,2,0,0,1,24.6,28.03,83,,42,111,153,1,,
5/5/2012 1:00,2,0,0,1,24.6,28.03,83,,28,79,107,1,,
5/5/2012 2:00,2,0,0,1,23.78,27.275,88,,24,51,75,1,,
5/5/2012 3:00,2,0,0,1,23.78,27.275,83,,11,21,32,1,,
5/5/2012 4:00,2,0,0,1,,26.515,88,7.0015,0,9,9,1,,9
5/5/2012 5:00,2,0,0,1,22.96,26.515,88,6.0032,8,14,22,1,,
5/5/2012 6:00,2,0,0,2,22.14,25.76,94,,9,33,42,1,,
5/5/2012 7:00,2,0,0,1,22.96,26.515,88,,8,79,87,1,,
5/5/2012 8:00,2,0,0,1,23.78,27.275,83,6.0032,42,155,197,1,,
5/5/2012 9:00,2,0,0,1,25.42,29.545,78,7.0015,61,223,284,1,284,
5/5/2012 10:00,2,0,0,1,27.06,31.06,65,8.9981,148,284,432,1,432,
5/5/2012 11:00,2,0,0,1,28.7,32.575,58,6.0032,221,354,575,1,575,
5/5/2012 12:00,2,0,0,1,29.52,33.335,58,7.0015,220,330,550,1,550,
5/5/2012 13:00,2,0,0,1,30.34,34.09,55,8.9981,217,307,524,1,524,
5/5/2012 14:00,2,0,0,3,28.7,32.575,61,19.9995,187,241,428,1,428,
5/5/2012 15:00,2,0,0,3,27.06,31.06,74,12.998,241,300,541,1,541,
5/5/2012 16:00,2,0,0,2,27.88,31.82,65,26.0027,230,310,540,1,540,
5/5/2012 17:00,2,0,0,2,27.88,31.82,65,19.9995,204,298,502,1,502,
5/5/2012 18:00,2,0,0,2,27.06,31.06,69,23.9994,156,278,434,1,434,
5/5/2012 19:00,2,0,0,2,25.42,29.545,73,22.0028,151,254,405,1,405,
5/5/2012 20:00,2,0,0,1,24.6,28.79,78,16.9979,100,209,309,1,309,
5/5/2012 21:00,2,0,0,2,23.78,27.275,78,15.0013,86,183,269,1,269,
5/5/2012 22:00,2,0,0,2,23.78,27.275,78,12.998,67,150,217,1,217,
5/5/2012 23:00,2,0,0,2,22.96,26.515,83,19.0012,35,114,149,1,,
5/6/2012 0:00,2,0,0,2,22.96,26.515,83,8.9981,23,111,134,1,,111
5/6/2012 1:00,2,0,0,2,22.14,25.76,83,15.0013,37,84,121,1,,
5/6/2012 2:00,2,0,0,2,22.14,25.76,83,19.0012,29,64,93,1,,
5/6/2012 3:00,2,0,0,2,22.14,25.76,83,12.998,9,19,28,1,,
5/6/2012 4:00,2,0,0,3,21.32,25,83,11.0014,9,7,16,1,,
5/6/2012 5:00,2,0,0,3,21.32,25,83,11.0014,1,10,11,1,,10
5/6/2012 6:00,2,0,0,3,21.32,25,83,15.0013,3,14,17,1,,
5/6/2012 7:00,2,0,0,3,21.32,25,83,11.0014,5,31,36,1,,31
5/6/2012 8:00,2,0,0,2,20.5,24.24,88,8.9981,23,91,114,1,,
5/6/2012 9:00,2,0,0,2,21.32,25,83,11.0014,63,128,191,1,,
5/6/2012 10:00,2,0,0,2,22.14,25.76,77,7.0015,112,221,333,1,333,
5/6/2012 11:00,2,0,0,1,22.96,26.515,73,7.0015,144,270,414,1,414,
5/6/2012 12:00,2,0,0,2,24.6,30.305,64,6.0032,207,351,558,1,558,
5/6/2012 13:00,2,0,0,2,24.6,30.305,64,,197,368,565,1,565,
5/6/2012 14:00,2,0,0,2,24.6,30.305,64,7.0015,226,292,518,1,518,
5/6/2012 15:00,2,0,0,2,25.42,30.305,61,7.0015,229,342,571,1,571,
5/6/2012 16:00,2,0,0,2,25.42,30.305,61,,181,363,544,1,544,
5/6/2012 17:00,2,0,0,2,25.42,30.305,65,8.9981,195,316,511,1,511,
5/6/2012 18:00,2,0,0,2,25.42,30.305,61,12.998,131,332,463,1,463,
5/6/2012 19:00,2,0,0,2,24.6,30.305,64,11.0014,117,266,383,1,383,
5/6/2012 20:00,2,0,0,1,24.6,30.305,64,12.998,73,203,276,1,276,
5/6/2012 21:00,2,0,0,1,22.96,26.515,73,12.998,55,148,203,1,203,
5/6/2012 22:00,2,0,0,1,22.96,26.515,73,11.0014,44,113,157,1,,
5/6/2012 23:00,2,0,0,1,21.32,25,77,12.998,22,80,102,1,,
5/7/2012 0:00,2,0,1,2,21.32,25,77,8.9981,13,21,34,1,,21
5/7/2012 1:00,2,0,1,2,21.32,25,77,12.998,1,8,9,1,,8
5/7/2012 2:00,2,0,1,1,20.5,24.24,77,12.998,1,5,6,1,6,6
5/7/2012 3:00,2,0,1,1,20.5,24.24,77,12.998,2,3,5,1,5,5
5/7/2012 4:00,2,0,1,2,,22.725,88,8.9981,0,2,2,1,2,2
5/7/2012 5:00,2,0,1,1,18.86,22.725,88,7.0015,2,21,23,1,,
5/7/2012 6:00,2,0,1,1,18.86,22.725,88,7.0015,8,134,142,1,,
5/7/2012 7:00,2,0,1,2,19.68,23.485,82,7.0015,18,367,385,1,385,
5/7/2012 8:00,2,0,1,2,20.5,24.24,82,12.998,31,608,639,1,639,
